χ²,L1,L2,L3,L4,L5,L6,L7,L8,c
409.550916420801,0.0005349348451276879,0.0010421426007481847,-0.0027450975439815557,-0.000192721991101164,0.0012826189658184683,7.0e-5,-0.000584075464115395,0.0008701405749569517,0.00010335395730422921
410.0731271324859,0.0005605336590706779,0.0010986554619762676,-0.0027841148104217834,-0.00019732560626969898,0.0006052531999644287,7.0e-5,-0.00040876742770094957,0.00043003623030446166,0.00010282250002370426
410.4297488008307,0.0005422011789333424,0.0010814992543794607,-0.0027755691200233865,-0.00022313092804402928,0.0006385999789437418,7.0e-5,-0.0004918824495141924,0.0004695837172713882,0.00010203111914799582
409.98388784983655,0.0005416087600768828,0.001064227328488439,-0.0027597473534932706,-0.00020301067771537397,0.00086308040243278,7.0e-5,-0.0005280606163091163,0.0005941304973077024,0.00011580366801698078
415.2811310741064,0.0005405566914979651,0.0010673764067571495,-0.002772452750512593,-0.00021403469835482356,0.0006895447613737425,7.0e-5,-0.00034961021288824727,0.00036349940487437674,0.00010192528333371101
414.3602809118117,0.0005469945023333614,0.001074423809304284,-0.0027707560998447758,-0.0002110022117966067,0.0011004948064021745,7.0e-5,-0.0003413870302631382,0.00040559743817366386,0.00012452024342121556
415.05140551234547,0.0005359034625411353,0.0010469844404724002,-0.0026967469039681424,-0.0001964324386005401,0.002251020445958629,7.0e-5,-0.0006883737933762154,0.0012227649275110156,0.0001133333898331569
413.6889319726979,0.0005356905505258429,0.0010565569418757774,-0.0027244513429348378,-0.0002100638806225607,0.0014606926363524455,7.0e-5,-0.0005153744761607472,0.0007366141113123304,0.00012524083303848155
413.5227851523961,0.0005321920314121933,0.0010390631022816172,-0.0027379593584305217,-0.00020254695653784436,0.0014711787637250006,7.0e-5,-0.0006262894317619075,0.001029701606461458,0.00010224690388161396
408.69304558097645,0.0005596582562785063,0.0010953930869069916,-0.002774754149217044,-0.0001971884116554119,0.0008130494072879713,7.0e-5,-0.00047173682778955007,0.0004663222615717225,0.00010518516202548563
414.4508236036763,0.0005254563142362033,0.0010345421668427081,-0.0027122067548273187,-0.00020710135383767586,0.0019075057921683646,7.0e-5,-0.0006654953654531407,0.001167909713518411,0.00011149783092381488
414.4086760721068,0.0005147741488385157,0.0010238148022994188,-0.002746183249752566,-0.00021675174591554558,0.0009102095059096453,7.0e-5,-0.0005627477808632566,0.0006779272293549864,0.00010340698193387997
413.5604682015092,0.0005422654406425,0.0010572120827950858,-0.002750279019883797,-0.0001986535753515285,0.0011880031223025379,7.0e-5,-0.0006064361081303149,0.0007435176278397028,0.0001119996259176084
412.92671059211744,0.000575666979703718,0.0011058148806313494,-0.0028259164431060587,-0.00017826678125673233,0.00027692141826484644,7.0e-5,-0.0003823460999648722,0.000319577963925696,0.00011148372091184846
411.2811197620895,0.000541397819492802,0.0010585827910977491,-0.002730858641573653,-0.00019920181097360422,0.0014800899707547296,7.0e-5,-0.0005778549480638432,0.0008272115525884589,9.61436973416706e-5
414.1015713320106,0.0005282425540820041,0.001048718704379803,-0.00273330789034431,-0.0002193432141415582,0.0013404934983619766,7.0e-5,-0.0006164462178220308,0.0009065283805818765,8.874789435168288e-5
412.1543108094962,0.0005378741300975614,0.0010466521965141495,-0.0027589401822872813,-0.00019041810782846082,0.000829119202497958,7.0e-5,-0.00041915341776481224,0.0005710363869936058,0.00012402838778001585
410.1445755302324,0.0005403528393041602,0.0010764013030151104,-0.002757106572245628,-0.00021487067405439255,0.0008126223817936173,7.0e-5,-0.0005299603049959283,0.0006166084974225511,0.00010230592873374002
413.162881477023,0.0005691888818508444,0.0010999230803641143,-0.002810923566743018,-0.0001796235581345958,0.0003105205001071139,7.0e-5,-0.00036413356348329387,0.0002763372546978626,0.0001030238901214406
410.7130970216283,0.0005417883069621073,0.0010586243765310155,-0.0027219711591816337,-0.00020026061519413753,0.001842227193333527,7.0e-5,-0.0006978015095670426,0.0010837236975317906,0.0001069312438593876
409.99843387735524,0.0005286608536510923,0.0010506794103310418,-0.002720230068925618,-0.00021691041090459557,0.001465067479875015,7.0e-5,-0.0005306151032047808,0.0007900021932203971,0.00010640196364076999
411.23933131772657,0.000562564161406469,0.0010924286828500724,-0.0027533821092313596,-0.0001949259235102026,0.0013779292231373545,7.0e-5,-0.0005885699404043234,0.0007899233398389124,9.985768232548397e-5
411.68283538237984,0.0005583906014716325,0.001077807670325947,-0.0027674256903875375,-0.00018043568373653218,0.0009881079594935918,7.0e-5,-0.00046575302752958577,0.0005460758583154238,0.00010288808562951197
411.85460901220927,0.0005536096678308503,0.0011017952025893993,-0.002749421716824319,-0.00022034768480623456,0.0013392860219751885,7.0e-5,-0.0006069619963891632,0.0007362084408378464,0.00010063419234488739
415.37320671303434,0.0005533833562363888,0.0010709353720304627,-0.002761752743877164,-0.0001819139953874403,0.0010008855987213084,7.0e-5,-0.00042124991345438034,0.0005773109632557179,0.00013359743650764977
414.15410661222955,0.0005621809227712911,0.0010813225911007894,-0.0027218796268993865,-0.00018763695669996773,0.002293493290920358,7.0e-5,-0.0006790463199607853,0.0011361654041766478,0.00010992709239912671
